55, 13.776411, 11.530191, 37.978858, 2
56, 4.116049, 1.974266, 51.419740, 3
57, 8.519213, 2.913310, 32.284816, 2
58, 18.855496, 13.406535, 37.483545, 2
59, 15.425475, 11.100050, 13.232732, 1
60, 14.206082, 11.226936, 37.769209, 2
61, 14.606953, 13.384499, 35.009962, 2
62, 14.843630, 10.827665, 13.975434, 1
63, 15.001037, 7.583589, 65.590006, 3
64, 7.246099, 1.964015, 32.804330, 2
65, 15.971850, 11.428754, 36.252773, 2
66, 16.341896, 10.369457, 18.984172, 1
67, 18.350601, 12.597865, 29.070724, 2
68, 10.647107, 11.496461, 39.206600, 2
69, 6.427232, 2.370909, 30.227054, 2
70, 14.312245, 11.590127, 32.890545, 2
71, 5.920527, 8.022608, 77.544579, 4
72, 9.715677, 9.701335, 83.656728, 4
73, 11.591198, 8.550855, 81.706392, 4
74, 9.613316, 3.137025, 38.642881, 2
75, 6.639634, 3.327512, 35.658101, 2
76, 17.000749, 12.213996, 30.196532, 2
77, 13.932340, 12.626279, 13.393989, 1
78, 0.255045, 2.726953, 51.086131, 3
79, 15.552503, 11.270753, 38.434852, 2
80, 3.999254, 2.852799, 44.566623, 2
81, 10.496912, 2.979142, 24.925249, 1
82, 21.554542, 12.349254, 33.846654, 2
83, 9.570188, 6.685276, 87.000000, 4
84, 16.145288, 8.566696, 64.325350, 3
85, 17.434508, 10.573564, 33.352681, 2
86, 0.268582, 0.513716, 40.000000, 2
87, 6.208772, 2.308841, 27.515390, 2
88, 14.008041, 9.224688, 69.784820, 3
89, 18.065668, 12.496684, 29.188512, 2
90, 6.837926, 0.807565, 34.278178, 2
91, 17.669564, 11.646377, 39.587626, 2
92, 17.305752, 11.270555, 36.152255, 2
93, 7.200726, 4.138465, 49.835957, 2
94, 15.308895, 10.171164, 45.048456, 2
95, -0.226409, 2.532285, 44.756421, 2
96, 4.279616, 3.784668, 40.000000, 2
97, 15.562313, 7.956416, 71.897533, 3
98, 13.224837, 11.207052, 20.902673, 1
99, 7.666905, 2.684228, 25.724653, 2
100, 19.255294, 10.730913, 40.000000, 2
101, 10.253140, 8.919867, 87.000000, 4
102, 11.702798, 10.580652, 37.994936, 2
103, 13.292448, 10.770606, 40.353629, 2
104, 16.845787, 11.522617, 13.293373, 1
105, 11.450224, 8.064517, 87.000000, 4
106, 9.666871, 8.600292, 87.000000, 4
107, 2.958138, 3.676978, 40.000000, 2
108, 15.328626, 12.439411, 13.235650, 1
109, 15.049879, 11.713315, 40.000000, 2
110, 14.799967, 12.405605, 39.676048, 2
111, 5.391790, 2.177707, 31.718345, 2
112, 12.350497, 11.636742, 17.022299, 1
113, 15.059933, 9.412233, 69.176560, 3
114, -1.359721, 1.164141, 45.689062, 2
115, 17.376221, 12.942377, 13.222719, 1
116, 17.501558, 11.494457, 13.297529, 1
117, 12.068293, 10.614780, 29.940200, 2
118, 13.625465, 9.796736, 31.984626, 2
119, 15.860908, 10.985549, 13.902606, 1
120, 14.094005, 11.937861, 40.000000, 2
121, 6.782240, 2.823170, 28.920213, 2
122, 16.736375, 11.500035, 13.299027, 1
123, 12.938519, 11.749968, 32.415928, 2
124, 14.772389, 8.266917, 58.609690, 3
125, 16.207548, 8.923932, 53.377677, 3
126, 16.806672, 11.843130, 34.582870, 2
127, 12.972350, 8.927011, 51.638449, 3
128, 4.069689, 3.563167, 52.491351, 3
129, 7.914512, 2.429990, 35.309746, 2
130, 12.271475, 11.919022, 40.000000, 2
131, 21.658741, 12.886377, 39.510340, 2
132, 17.625860, 12.046435, 40.000000, 2
133, 8.223078, 3.428623, 32.256967, 2
134, 9.436585, 6.617379, 87.000000, 4
135, 12.260151, 14.789081, 22.509735, 1
136, 1.280942, 0.867905, 61.532832, 3
137, 10.273764, 5.177779, 40.000000, 2
138, 13.949073, 2.711744, 27.103140, 2
139, 18.007474, 11.786733, 33.279092, 2
140, 15.806927, 10.877688, 13.593318, 1
141, 10.523847, 8.149809, 87.000000, 4
142, 16.682835, 12.315986, 21.867297, 1
143, 19.007339, 12.120501, 13.222719, 1
144, 5.984131, 2.746055, 30.646200, 2
145, 21.407085, 11.731817, 26.360191, 2
146, 12.400683, 12.061445, 33.056216, 2
147, 9.509774, 6.638485, 86.759987, 4
148, 15.070328, 10.913041, 13.484341, 1
149, 10.790897, 12.652699, 13.952335, 1
150, 18.778502, 13.082241, 31.962507, 2
151, 14.380375, 10.146992, 32.343082, 2
152, 16.647596, 12.405493, 13.742204, 1
153, 8.479397, 2.095274, 40.749888, 2
154, 18.538411, 11.407344, 38.937239, 2
155, 17.143989, 10.737435, 13.929981, 1
156, 14.078645, 11.485118, 40.000000, 2
157, 6.568360, 2.708137, 26.116601, 2
158, 8.886429, 3.826070, 36.600105, 2
159, 8.812022, 8.582423, 87.000000, 4
160, 2.086532, 1.194627, 54.666657, 3
161, 11.487074, 8.767962, 40.000000, 2
162, 17.343430, 13.110424, 17.500651, 1
163, 22.000000, 12.970448, 14.114730, 1
164, 8.515915, 2.124126, 32.099776, 2
165, 14.942876, 12.270378, 34.367380, 2
166, 5.860461, 3.747734, 29.460245, 2
167, 12.746751, 4.145362, 41.968632, 2
168, 19.194121, 6.993500, 71.920982, 3
169, 17.312289, 12.809972, 40.000000, 2
170, 13.354752, 10.791348, 25.847769, 2
171, 12.163163, 12.401125, 35.366428, 2
172, 14.147266, 7.222301, 74.796422, 3
173, 7.264627, 2.395470, 13.769058, 1
174, 19.433498, 11.937273, 31.147641, 2
175, 4.922562, 3.648679, 67.181580, 3
176, 14.875596, 10.153871, 24.705554, 1
177, 15.013702, 12.975841, 36.150344, 2
178, 20.322844, 12.497981, 39.219111, 2
179, 5.655051, 3.308623, 19.066346, 1
180, 17.787816, 14.050043, 35.362383, 2
181, 6.837492, 3.880953, 26.125207, 2
182, 10.301837, 3.319949, 36.267110, 2
183, 17.344381, 12.059072, 39.017239, 2
184, 13.648980, 12.661536, 13.323676, 1
185, 10.393507, 8.291570, 87.000000, 4
186, 11.872968, 11.010098, 37.931553, 2
187, 16.179144, 10.662023, 14.131864, 1
188, 17.407897, 12.412035, 13.248835, 1
189, 11.514446, 12.420684, 13.653218, 1
190, 11.317295, 13.037816, 37.000315, 2
191, 6.992401, 3.113597, 13.404359, 1
192, 7.662933, 1.571353, 30.605718, 2
193, 6.037013, 1.530605, 36.991816, 2
194, 12.008128, 12.639517, 38.299993, 2
195, 7.692185, 8.347593, 87.000000, 4
196, 17.689335, 11.088101, 13.818393, 1
197, 12.734490, 9.170609, 78.851558, 4
198, 5.747034, 2.905759, 48.897809, 2
199, 10.664471, 2.715859, 50.333693, 3
200, 3.212469, 1.601862, 57.139070, 3
201, 15.628419, 11.222094, 13.243103, 1
202, 15.647617, 10.394198, 18.148360, 1
203, 15.142603, 8.682964, 60.002298, 3
204, 11.475816, 10.038876, 82.878607, 4
205, 16.082393, 11.010437, 13.994253, 1
206, 15.781557, 3.536157, 38.914658, 2
207, 12.660097, 13.199028, 40.000000, 2
208, 17.475184, 12.173247, 40.000000, 2
209, 12.715630, 9.404933, 78.427455, 4
210, 13.919479, 12.400738, 13.304382, 1
211, 12.755175, 11.251123, 41.201337, 2
212, 17.799856, 12.306158, 40.000000, 2
213, 19.191353, 8.244475, 63.965998, 3
214, 5.018454, 3.399931, 27.512875, 2
215, 13.575009, 7.952131, 77.244784, 4
216, 14.417958, 12.095142, 13.274949, 1
217, 12.425112, 2.495414, 39.305902, 2
218, 13.847023, 8.213042, 76.043242, 4
219, 5.315689, 1.729406, 23.888068, 1
220, 12.920092, 7.060465, 72.602383, 3
221, 8.841845, 4.858593, 57.346467, 3
222, 19.968569, 12.646971, 13.593115, 1
223, 15.614816, 12.171586, 13.228014, 1
224, 4.085124, 3.449378, 57.469568, 3
225, 6.535499, 1.796150, 24.229905, 1
226, 12.033174, 3.350063, 39.042723, 2
227, 3.200238, 2.790103, 49.578912, 2
228, 14.874631, 11.601667, 31.540073, 2
229, 19.491712, 12.477227, 13.222719, 1
230, 8.689108, 10.449486, 31.732658, 2
231, 9.317664, 3.441327, 32.069094, 2
232, 19.312186, 13.053305, 30.106638, 2
233, 9.518317, 4.877865, 48.234376, 2
234, 12.728331, 11.039033, 23.866968, 1
235, 4.481710, 0.503113, 59.360470, 3
236, 7.380193, 3.100633, 47.042064, 2
237, 9.334684, 2.528930, 34.072623, 2
238, 9.655288, 3.664734, 31.899528, 2
239, 5.044648, 2.095346, 29.553388, 2
240, 17.285118, 8.425485, 67.295565, 3
241, 15.877800, 12.030299, 23.037359, 1
242, 14.759680, 13.197771, 32.816637, 2
243, 10.681885, 7.997145, 87.000000, 4
244, 17.006515, 10.430685, 20.978851, 1
245, 9.064606, 4.478958, 60.298074, 3
246, 18.576964, 11.910378, 25.101908, 2
247, 16.590689, 12.383024, 13.222719, 1
248, 22.000000, 11.802657, 13.239457, 1
249, 11.839704, 12.836634, 40.000000, 2
250, 11.786338, 9.034122, 83.297932, 4
251, 14.554020, 10.806694, 30.954696, 2
252, 6.337794, 2.070038, 61.482143, 3
253, 20.909312, 12.540870, 13.455186, 1
254, 16.587041, 11.928680, 38.949944, 2
255, 5.794553, 2.139184, 36.065227, 2
256, 15.359863, 11.154056, 33.129205, 2
257, 16.830014, 10.575530, 40.000000, 2
258, 13.567938, 11.636219, 37.454688, 2
259, 9.311841, 3.959401, 30.513133, 2
260, 11.753847, 12.448921, 36.813147, 2
261, 6.529752, 2.766140, 20.145804, 1
262, 3.792039, 2.617415, 47.616993, 2
263, 10.221673, 8.180258, 87.000000, 4
264, 8.788292, 3.940704, 32.692494, 2
265, 3.947976, 3.323213, 40.000000, 2
266, 4.113011, 3.079934, 52.618713, 3
267, 8.260863, 8.808439, 87.000000, 4
268, 10.167555, 12.853087, 18.167676, 1
269, 17.489833, 13.944398, 13.419458, 1
270, 11.386122, 3.897888, 40.501554, 2
271, 6.539380, 3.085189, 30.585513, 2
272, 10.788428, 7.490288, 87.000000, 4
273, 14.319811, 13.460013, 13.280248, 1
274, 10.841211, 2.091254, 43.822278, 2
275, 5.940330, 2.688571, 28.675717, 2
276, 18.415110, 10.533053, 33.486497, 2
277, 16.496351, 11.410411, 38.227051, 2
278, 6.998188, 3.787346, 24.458608, 1
279, 18.308132, 11.061699, 24.734113, 1
280, 8.932359, 1.985056, 30.971000, 2
281, 7.077159, 3.411491, 13.471619, 1
282, 20.292106, 12.404253, 28.139061, 2
283, 11.286912, 1.943027, 39.001258, 2
284, 7.139369, 3.336213, 30.482197, 2
285, 6.108067, 2.875110, 36.497470, 2
286, 17.754548, 12.540633, 13.222719, 1
287, 9.631570, 4.576300, 54.496733, 3
288, 18.700333, 12.277799, 20.868091, 1
289, 5.449082, 2.215854, 25.393131, 2
290, 18.947044, 12.801704, 40.000000, 2
291, 14.963949, 7.818157, 59.592828, 3
292, 14.575892, 10.043246, 27.628207, 2
293, 8.495869, 4.035976, 31.759191, 2
294, 12.064113, 11.827086, 14.213348, 1
295, 3.000660, 2.519063, 50.493101, 3
296, 2.917493, 3.301819, 54.659886, 3
297, 12.428500, 12.161364, 13.295374, 1
298, 8.959163, 5.424461, 52.008724, 3
299, 10.858132, 11.702873, 14.467427, 1
